d,h,hdo,den,s1,s2,sp,,,,
7.3,6.8,16.4,1844,0,1,birch,,,,
8.1,6.8,16.4,1844,0,1,birch,,,,
8.1,6.8,16.4,1844,0,1,birch,,,,
7.1,6.9,16.4,1844,0,1,birch,,,,
8.3,7,16.4,1844,0,1,birch,,,,
8.7,7,16.4,1844,0,1,birch,,,,
6.1,7.2,16.4,1844,0,1,birch,,,,
8.1,7.2,16.4,1844,0,1,birch,,,,
9.6,7.2,16.4,1844,0,1,birch,,,,
7.1,7.5,16.4,1844,0,1,birch,,,,
9.1,7.5,16.4,1844,0,1,birch,,,,
11,7.5,16.4,1844,0,1,birch,,,,
11.5,7.5,16.4,1844,0,1,birch,,,,
7,7.8,16.4,1844,0,1,birch,,,,
9.2,7.8,16.4,1844,0,1,birch,,,,
10.4,7.8,16.4,1844,0,1,birch,,,,
10.4,7.8,16.4,1844,0,1,birch,,,,
10.1,7.9,16.4,1844,0,1,birch,,,,
8.9,8,16.4,1844,0,1,birch,,,,
10.8,8.2,16.4,1844,0,1,birch,,,,
6.7,8.3,16.4,1844,0,1,birch,,,,
10.5,8.3,16.4,1844,0,1,birch,,,,
11.2,8.3,16.4,1844,0,1,birch,,,,
12.4,8.3,16.4,1844,0,1,birch,,,,
8.4,8.4,16.4,1844,0,1,birch,,,,
10.5,8.4,16.4,1844,0,1,birch,,,,
14.6,8.4,16.4,1844,0,1,birch,,,,
7.7,8.5,16.4,1844,0,1,birch,,,,
7.8,8.5,16.4,1844,0,1,birch,,,,
8.2,8.5,16.4,1844,0,1,birch,,,,
12.5,8.5,16.4,1844,0,1,birch,,,,
17.5,8.5,16.4,1844,0,1,birch,,,,
7.5,8.6,16.4,1844,0,1,birch,,,,
22.1,8.6,16.4,1844,0,1,birch,,,,
9.5,8.7,16.4,1844,0,1,birch,,,,
15.7,8.7,16.4,1844,0,1,birch,,,,
16.4,8.7,16.4,1844,0,1,birch,,,,
9.2,8.8,16.4,1844,0,1,birch,,,,
9.3,8.8,16.4,1844,0,1,birch,,,,
9.3,8.8,16.4,1844,0,1,birch,,,,
11.4,8.8,16.4,1844,0,1,birch,,,,
11.6,8.8,16.4,1844,0,1,birch,,,,
9.2,8.9,16.4,1844,0,1,birch,,,,
11.8,8.9,16.4,1844,0,1,birch,,,,
13.9,8.9,16.4,1844,0,1,birch,,,,
14.5,8.9,16.4,1844,0,1,birch,,,,
9.6,9,16.4,1844,0,1,birch,,,,
12.7,9.1,16.4,1844,0,1,birch,,,,
17.2,9.1,16.4,1844,0,1,birch,,,,
13.6,9.2,16.4,1844,0,1,birch,,,,
17.3,9.3,16.4,1844,0,1,birch,,,,
15.5,9.5,16.4,1844,0,1,birch,,,,
11.8,9.6,16.4,1844,0,1,birch,,,,
15.4,9.6,16.4,1844,0,1,birch,,,,
18.5,9.6,16.4,1844,0,1,birch,,,,
12.3,9.7,16.4,1844,0,1,birch,,,,
11.4,9.8,16.4,1844,0,1,birch,,,,
13.1,9.8,16.4,1844,0,1,birch,,,,
10.7,9.9,16.4,1844,0,1,birch,,,,
14.1,9.9,16.4,1844,0,1,birch,,,,
10.8,10,16.4,1844,0,1,birch,,,,
15.6,10,16.4,1844,0,1,birch,,,,
15.9,10,16.4,1844,0,1,birch,,,,
11.3,10.1,16.4,1844,0,1,birch,,,,
12.7,10.1,16.4,1844,0,1,birch,,,,
15.7,10.1,16.4,1844,0,1,birch,,,,
16.2,10.1,16.4,1844,0,1,birch,,,,
9.8,10.2,16.4,1844,0,1,birch,,,,
10.8,10.2,16.4,1844,0,1,birch,,,,
10.5,10.3,16.4,1844,0,1,birch,,,,
12.5,10.3,16.4,1844,0,1,birch,,,,
15.7,10.3,16.4,1844,0,1,birch,,,,
16.6,10.3,16.4,1844,0,1,birch,,,,
14.2,10.4,16.4,1844,0,1,birch,,,,
16.2,10.4,16.4,1844,0,1,birch,,,,
18.7,10.4,16.4,1844,0,1,birch,,,,
15.7,10.5,16.4,1844,0,1,birch,,,,
7.2,10.6,16.4,1844,0,1,birch,,,,
10.4,10.6,16.4,1844,0,1,birch,,,,
11.2,10.8,16.4,1844,0,1,birch,,,,
14.1,10.8,16.4,1844,0,1,birch,,,,
14.2,10.8,16.4,1844,0,1,birch,,,,
15.1,10.8,16.4,1844,0,1,birch,,,,
10.5,10.9,16.4,1844,0,1,birch,,,,
14.1,11,16.4,1844,0,1,birch,,,,
19.1,11.1,16.4,1844,0,1,birch,,,,
20.9,11.1,16.4,1844,0,1,birch,,,,
9.7,11.2,16.4,1844,0,1,birch,,,,
12.8,11.2,16.4,1844,0,1,birch,,,,
13.7,11.2,16.4,1844,0,1,birch,,,,
14.4,11.2,16.4,1844,0,1,birch,,,,
13.5,11.3,16.4,1844,0,1,birch,,,,
9.5,11.4,16.4,1844,0,1,birch,,,,
12.5,11.5,16.4,1844,0,1,birch,,,,
9.7,11.6,16.4,1844,0,1,birch,,,,
11.1,11.7,16.4,1844,0,1,birch,,,,
16.2,11.8,16.4,1844,0,1,birch,,,,
13,11.9,16.4,1844,0,1,birch,,,,
17,11.9,16.4,1844,0,1,birch,,,,
18.1,11.9,16.4,1844,0,1,birch,,,,
14.1,12.1,16.4,1844,0,1,birch,,,,
20.4,12.3,16.4,1844,0,1,birch,,,,
14.1,12.5,16.4,1844,0,1,birch,,,,
11.8,12.6,16.4,1844,0,1,birch,,,,
16.5,12.6,16.4,1844,0,1,birch,,,,
19,12.6,16.4,1844,0,1,birch,,,,
14.2,12.8,16.4,1844,0,1,birch,,,,
14.6,12.8,16.4,1844,0,1,birch,,,,
11.4,13.1,16.4,1844,0,1,birch,,,,
18.5,13.1,16.4,1844,0,1,birch,,,,
11.9,13.2,16.4,1844,0,1,birch,,,,
13.6,13.3,16.4,1844,0,1,birch,,,,
14.5,13.4,16.4,1844,0,1,birch,,,,
12.4,13.5,16.4,1844,0,1,birch,,,,
18.8,13.7,16.4,1844,0,1,birch,,,,
20,13.9,16.4,1844,0,1,birch,,,,
12.9,14,16.4,1844,0,1,birch,,,,
13.6,14.2,16.4,1844,0,1,birch,,,,
15.5,14.2,16.4,1844,0,1,birch,,,,
18.6,14.2,16.4,1844,0,1,birch,,,,
11.3,14.3,16.4,1844,0,1,birch,,,,
22.5,14.4,16.4,1844,0,1,birch,,,,
14.4,14.9,16.4,1844,0,1,birch,,,,
13,15.3,16.4,1844,0,1,birch,,,,
21,15.5,16.4,1844,0,1,birch,,,,
16.7,15.6,16.4,1844,0,1,birch,,,,
21.1,15.6,16.4,1844,0,1,birch,,,,
17.6,15.7,16.4,1844,0,1,birch,,,,
18,15.8,16.4,1844,0,1,birch,,,,
14.1,15.9,16.4,1844,0,1,birch,,,,
18.7,18.9,16.4,1844,0,1,birch,,,,
4.8,2.3,15,1956,0,1,birch,,,,
3.1,2.7,15,1956,0,1,birch,,,,
5.2,2.9,15,1956,0,1,birch,,,,
2.9,3.1,15,1956,0,1,birch,,,,
2.2,3.2,15,1956,0,1,birch,,,,
3,3.2,15,1956,0,1,birch,,,,
4.5,3.2,15,1956,0,1,birch,,,,
7.2,3.2,15,1956,0,1,birch,,,,
3,3.5,15,1956,0,1,birch,,,,
4.2,3.5,15,1956,0,1,birch,,,,
8.5,3.6,15,1956,0,1,birch,,,,
5.9,3.7,15,1956,0,1,birch,,,,
2.2,3.9,15,1956,0,1,birch,,,,
5,4,15,1956,0,1,birch,,,,
2.7,4.2,15,1956,0,1,birch,,,,
4.5,4.2,15,1956,0,1,birch,,,,
2.7,4.3,15,1956,0,1,birch,,,,
2.8,4.3,15,1956,0,1,birch,,,,
2.8,4.4,15,1956,0,1,birch,,,,
4,4.4,15,1956,0,1,birch,,,,
3,4.5,15,1956,0,1,birch,,,,
4.8,4.5,15,1956,0,1,birch,,,,
3.5,4.6,15,1956,0,1,birch,,,,
4.2,4.6,15,1956,0,1,birch,,,,
4.3,4.6,15,1956,0,1,birch,,,,
3,4.7,15,1956,0,1,birch,,,,
6,4.8,15,1956,0,1,birch,,,,
6.6,4.8,15,1956,0,1,birch,,,,
3.2,4.9,15,1956,0,1,birch,,,,
10.3,4.9,15,1956,0,1,birch,,,,
3.6,5.1,15,1956,0,1,birch,,,,
5.5,5.2,15,1956,0,1,birch,,,,
4.5,5.3,15,1956,0,1,birch,,,,
4.7,5.3,15,1956,0,1,birch,,,,
4.9,5.3,15,1956,0,1,birch,,,,
3.1,5.4,15,1956,0,1,birch,,,,
3.5,5.4,15,1956,0,1,birch,,,,
10.4,5.4,15,1956,0,1,birch,,,,
4.1,5.5,15,1956,0,1,birch,,,,
4.7,5.5,15,1956,0,1,birch,,,,
8.2,5.5,15,1956,0,1,birch,,,,
6.1,5.6,15,1956,0,1,birch,,,,
7.4,5.6,15,1956,0,1,birch,,,,
11.1,5.6,15,1956,0,1,birch,,,,
6.5,5.7,15,1956,0,1,birch,,,,
16.3,5.7,15,1956,0,1,birch,,,,
4.1,5.8,15,1956,0,1,birch,,,,
5.3,5.8,15,1956,0,1,birch,,,,
14.1,5.8,15,1956,0,1,birch,,,,
5.6,6,15,1956,0,1,birch,,,,
5.8,6,15,1956,0,1,birch,,,,
5.1,6.1,15,1956,0,1,birch,,,,
11,6.1,15,1956,0,1,birch,,,,
4.3,6.3,15,1956,0,1,birch,,,,
6,6.3,15,1956,0,1,birch,,,,
4.3,6.4,15,1956,0,1,birch,,,,
9.6,6.5,15,1956,0,1,birch,,,,
6.1,6.7,15,1956,0,1,birch,,,,
5.9,6.8,15,1956,0,1,birch,,,,
6.5,6.8,15,1956,0,1,birch,,,,
16.6,6.8,15,1956,0,1,birch,,,,
10.8,7,15,1956,0,1,birch,,,,
8.6,7.1,15,1956,0,1,birch,,,,
10.7,7.4,15,1956,0,1,birch,,,,
7,7.7,15,1956,0,1,birch,,,,
6.7,7.8,15,1956,0,1,birch,,,,
7.3,7.8,15,1956,0,1,birch,,,,
9.4,7.8,15,1956,0,1,birch,,,,
10.2,7.8,15,1956,0,1,birch,,,,
8.1,7.9,15,1956,0,1,birch,,,,
6.8,8.2,15,1956,0,1,birch,,,,
5.3,8.3,15,1956,0,1,birch,,,,
10.3,8.3,15,1956,0,1,birch,,,,
9.3,8.4,15,1956,0,1,birch,,,,
21.8,8.4,15,1956,0,1,birch,,,,
8.6,8.5,15,1956,0,1,birch,,,,
9,8.5,15,1956,0,1,birch,,,,
10.5,8.5,15,1956,0,1,birch,,,,
11.1,8.6,15,1956,0,1,birch,,,,
8.9,8.7,15,1956,0,1,birch,,,,
15.9,8.7,15,1956,0,1,birch,,,,
5.2,8.8,15,1956,0,1,birch,,,,
8.9,8.8,15,1956,0,1,birch,,,,
9.8,8.8,15,1956,0,1,birch,,,,
5.9,8.9,15,1956,0,1,birch,,,,
8.1,9.1,15,1956,0,1,birch,,,,
9.8,9.2,15,1956,0,1,birch,,,,
11.2,9.2,15,1956,0,1,birch,,,,
12.1,9.2,15,1956,0,1,birch,,,,
8.1,9.4,15,1956,0,1,birch,,,,
11.4,9.4,15,1956,0,1,birch,,,,
9.7,9.5,15,1956,0,1,birch,,,,
5.2,9.6,15,1956,0,1,birch,,,,
9.5,9.6,15,1956,0,1,birch,,,,
6.5,9.7,15,1956,0,1,birch,,,,
10.5,9.7,15,1956,0,1,birch,,,,
4.2,9.9,15,1956,0,1,birch,,,,
6.4,9.9,15,1956,0,1,birch,,,,
9.7,10.1,15,1956,0,1,birch,,,,
18.4,10.2,15,1956,0,1,birch,,,,
5.9,10.3,15,1956,0,1,birch,,,,
9,10.3,15,1956,0,1,birch,,,,
9.3,10.3,15,1956,0,1,birch,,,,
11,10.4,15,1956,0,1,birch,,,,
10.7,10.5,15,1956,0,1,birch,,,,
13.7,10.5,15,1956,0,1,birch,,,,
9.5,10.6,15,1956,0,1,birch,,,,
33.8,10.6,15,1956,0,1,birch,,,,
8,10.7,15,1956,0,1,birch,,,,
10.4,10.7,15,1956,0,1,birch,,,,
12.9,10.7,15,1956,0,1,birch,,,,
11.1,10.8,15,1956,0,1,birch,,,,
13.1,10.8,15,1956,0,1,birch,,,,
15,10.9,15,1956,0,1,birch,,,,
14,11.1,15,1956,0,1,birch,,,,
9.8,11.2,15,1956,0,1,birch,,,,
16.9,11.2,15,1956,0,1,birch,,,,
16.5,11.7,15,1956,0,1,birch,,,,
22,11.7,15,1956,0,1,birch,,,,
16.5,11.9,15,1956,0,1,birch,,,,
34.6,12,15,1956,0,1,birch,,,,
14.8,12.1,15,1956,0,1,birch,,,,
13.6,12.2,15,1956,0,1,birch,,,,
6.7,12.4,15,1956,0,1,birch,,,,
12.6,12.6,15,1956,0,1,birch,,,,
17.4,12.6,15,1956,0,1,birch,,,,
11,12.8,15,1956,0,1,birch,,,,
13,12.8,15,1956,0,1,birch,,,,
24.8,12.8,15,1956,0,1,birch,,,,
14,12.9,15,1956,0,1,birch,,,,
25.1,12.9,15,1956,0,1,birch,,,,
11.4,13.1,15,1956,0,1,birch,,,,
16.8,13.2,15,1956,0,1,birch,,,,
16.8,13.4,15,1956,0,1,birch,,,,
15.9,13.5,15,1956,0,1,birch,,,,
18,13.6,15,1956,0,1,birch,,,,
19.8,13.6,15,1956,0,1,birch,,,,
16.6,13.8,15,1956,0,1,birch,,,,
26,13.9,15,1956,0,1,birch,,,,
14.2,14.1,15,1956,0,1,birch,,,,
18,14.2,15,1956,0,1,birch,,,,
15.4,14.4,15,1956,0,1,birch,,,,
27,14.4,15,1956,0,1,birch,,,,
22,14.8,15,1956,0,1,birch,,,,
20.2,14.9,15,1956,0,1,birch,,,,
15.8,15.3,15,1956,0,1,birch,,,,
5.8,4.3,13.2,2122,0,1,birch,,,,
4.3,4.7,13.2,2122,0,1,birch,,,,
3,5.2,13.2,2122,0,1,birch,,,,
6.9,6.1,13.2,2122,0,1,birch,,,,
4.1,6.5,13.2,2122,0,1,birch,,,,
5.4,6.6,13.2,2122,0,1,birch,,,,
5.2,7,13.2,2122,0,1,birch,,,,
8.7,7.3,13.2,2122,0,1,birch,,,,
4.9,7.6,13.2,2122,0,1,birch,,,,
13.2,7.7,13.2,2122,0,1,birch,,,,
6.3,7.9,13.2,2122,0,1,birch,,,,
6.5,8,13.2,2122,0,1,birch,,,,
6.8,8.1,13.2,2122,0,1,birch,,,,
6.6,8.2,13.2,2122,0,1,birch,,,,
6.9,8.2,13.2,2122,0,1,birch,,,,
8,8.2,13.2,2122,0,1,birch,,,,
6.8,8.3,13.2,2122,0,1,birch,,,,
4.7,8.4,13.2,2122,0,1,birch,,,,
6.3,8.8,13.2,2122,0,1,birch,,,,
7.8,8.8,13.2,2122,0,1,birch,,,,
8.7,8.8,13.2,2122,0,1,birch,,,,
7.5,10.6,13.2,2122,0,1,birch,,,,
3.6,5.2,14.1,2200,0,1,birch,,,,
4.4,5.2,14.1,2200,0,1,birch,,,,
3.5,5.3,14.1,2200,0,1,birch,,,,
4.5,5.8,14.1,2200,0,1,birch,,,,
5.2,6.4,14.1,2200,0,1,birch,,,,
7.5,6.8,14.1,2200,0,1,birch,,,,
7.6,6.9,14.1,2200,0,1,birch,,,,
3.7,7,14.1,2200,0,1,birch,,,,
3.9,7,14.1,2200,0,1,birch,,,,
5.4,7.2,14.1,2200,0,1,birch,,,,
10.2,7.2,14.1,2200,0,1,birch,,,,
5.8,7.5,14.1,2200,0,1,birch,,,,
8.3,7.6,14.1,2200,0,1,birch,,,,
5.7,7.9,14.1,2200,0,1,birch,,,,
6.8,7.9,14.1,2200,0,1,birch,,,,
7.6,7.9,14.1,2200,0,1,birch,,,,
8.9,7.9,14.1,2200,0,1,birch,,,,
4.9,8.2,14.1,2200,0,1,birch,,,,
7.1,8.2,14.1,2200,0,1,birch,,,,
8.2,8.2,14.1,2200,0,1,birch,,,,
8.9,8.2,14.1,2200,0,1,birch,,,,
9.6,8.2,14.1,2200,0,1,birch,,,,
10.2,8.2,14.1,2200,0,1,birch,,,,
7,8.4,14.1,2200,0,1,birch,,,,
4.4,8.6,14.1,2200,0,1,birch,,,,
5.4,8.6,14.1,2200,0,1,birch,,,,
5.9,8.6,14.1,2200,0,1,birch,,,,
8.1,8.6,14.1,2200,0,1,birch,,,,
8.6,8.6,14.1,2200,0,1,birch,,,,
10.2,8.6,14.1,2200,0,1,birch,,,,
8.1,8.7,14.1,2200,0,1,birch,,,,
7.2,8.8,14.1,2200,0,1,birch,,,,
4.4,8.9,14.1,2200,0,1,birch,,,,
9.4,8.9,14.1,2200,0,1,birch,,,,
10.2,8.9,14.1,2200,0,1,birch,,,,
7.6,9,14.1,2200,0,1,birch,,,,
9.3,9,14.1,2200,0,1,birch,,,,
5.6,9.4,14.1,2200,0,1,birch,,,,
6.5,9.4,14.1,2200,0,1,birch,,,,
9.6,9.4,14.1,2200,0,1,birch,,,,
11.4,9.6,14.1,2200,0,1,birch,,,,
11.5,9.6,14.1,2200,0,1,birch,,,,
12.2,9.6,14.1,2200,0,1,birch,,,,
7.1,9.7,14.1,2200,0,1,birch,,,,
7.4,9.7,14.1,2200,0,1,birch,,,,
7.2,9.8,14.1,2200,0,1,birch,,,,
14.2,9.8,14.1,2200,0,1,birch,,,,
14.6,10,14.1,2200,0,1,birch,,,,
5.2,10.1,14.1,2200,0,1,birch,,,,
11.6,10.1,14.1,2200,0,1,birch,,,,
7.5,10.2,14.1,2200,0,1,birch,,,,
8.9,10.3,14.1,2200,0,1,birch,,,,
10.2,10.3,14.1,2200,0,1,birch,,,,
8.4,10.4,14.1,2200,0,1,birch,,,,
10.2,10.4,14.1,2200,0,1,birch,,,,
10.6,10.4,14.1,2200,0,1,birch,,,,
12.4,10.4,14.1,2200,0,1,birch,,,,
7.4,10.5,14.1,2200,0,1,birch,,,,
9.7,10.5,14.1,2200,0,1,birch,,,,
6.4,10.7,14.1,2200,0,1,birch,,,,
7.6,10.7,14.1,2200,0,1,birch,,,,
10.1,10.7,14.1,2200,0,1,birch,,,,
7.2,10.8,14.1,2200,0,1,birch,,,,
7.5,10.8,14.1,2200,0,1,birch,,,,
13.5,10.8,14.1,2200,0,1,birch,,,,
7.4,10.9,14.1,2200,0,1,birch,,,,
8.4,10.9,14.1,2200,0,1,birch,,,,
8.9,10.9,14.1,2200,0,1,birch,,,,
9.6,10.9,14.1,2200,0,1,birch,,,,
9.7,10.9,14.1,2200,0,1,birch,,,,
11.5,10.9,14.1,2200,0,1,birch,,,,
8.6,11,14.1,2200,0,1,birch,,,,
15,11.1,14.1,2200,0,1,birch,,,,
7.5,11.2,14.1,2200,0,1,birch,,,,
8.1,11.2,14.1,2200,0,1,birch,,,,
10.7,11.4,14.1,2200,0,1,birch,,,,
12.1,11.4,14.1,2200,0,1,birch,,,,
13.1,11.5,14.1,2200,0,1,birch,,,,
8.6,11.6,14.1,2200,0,1,birch,,,,
8.7,11.6,14.1,2200,0,1,birch,,,,
10.4,11.6,14.1,2200,0,1,birch,,,,
11.2,11.6,14.1,2200,0,1,birch,,,,
7.4,11.7,14.1,2200,0,1,birch,,,,
11.2,11.7,14.1,2200,0,1,birch,,,,
5.2,11.8,14.1,2200,0,1,birch,,,,
8.6,11.8,14.1,2200,0,1,birch,,,,
9.2,11.8,14.1,2200,0,1,birch,,,,
10.1,11.8,14.1,2200,0,1,birch,,,,
12.1,11.8,14.1,2200,0,1,birch,,,,
13.2,11.8,14.1,2200,0,1,birch,,,,
7,11.9,14.1,2200,0,1,birch,,,,
9.2,11.9,14.1,2200,0,1,birch,,,,
10.9,11.9,14.1,2200,0,1,birch,,,,
12.4,11.9,14.1,2200,0,1,birch,,,,
5.3,12.1,14.1,2200,0,1,birch,,,,
5.4,12.1,14.1,2200,0,1,birch,,,,
7.2,12.1,14.1,2200,0,1,birch,,,,
11.2,12.1,14.1,2200,0,1,birch,,,,
11.3,12.1,14.1,2200,0,1,birch,,,,
13.5,12.1,14.1,2200,0,1,birch,,,,
9.1,12.2,14.1,2200,0,1,birch,,,,
9.6,12.2,14.1,2200,0,1,birch,,,,
13.4,12.2,14.1,2200,0,1,birch,,,,
7.9,12.3,14.1,2200,0,1,birch,,,,
8.2,12.3,14.1,2200,0,1,birch,,,,
8.9,12.3,14.1,2200,0,1,birch,,,,
10.2,12.3,14.1,2200,0,1,birch,,,,
11.3,12.3,14.1,2200,0,1,birch,,,,
9.4,12.4,14.1,2200,0,1,birch,,,,
9.9,12.4,14.1,2200,0,1,birch,,,,
12.2,12.4,14.1,2200,0,1,birch,,,,
12.4,12.4,14.1,2200,0,1,birch,,,,
16.6,12.4,14.1,2200,0,1,birch,,,,
6.7,12.5,14.1,2200,0,1,birch,,,,
7,12.5,14.1,2200,0,1,birch,,,,
11.3,12.5,14.1,2200,0,1,birch,,,,
13.5,12.5,14.1,2200,0,1,birch,,,,
13.6,12.5,14.1,2200,0,1,birch,,,,
7.2,12.6,14.1,2200,0,1,birch,,,,
8.9,12.6,14.1,2200,0,1,birch,,,,
10.5,12.6,14.1,2200,0,1,birch,,,,
10.9,12.6,14.1,2200,0,1,birch,,,,
11.5,12.6,14.1,2200,0,1,birch,,,,
11.5,12.6,14.1,2200,0,1,birch,,,,
5.2,12.7,14.1,2200,0,1,birch,,,,
7.9,12.7,14.1,2200,0,1,birch,,,,
9.2,12.7,14.1,2200,0,1,birch,,,,
9.6,12.7,14.1,2200,0,1,birch,,,,
12.2,12.7,14.1,2200,0,1,birch,,,,
12.6,12.7,14.1,2200,0,1,birch,,,,
13.5,12.7,14.1,2200,0,1,birch,,,,
14.4,12.7,14.1,2200,0,1,birch,,,,
7.6,12.8,14.1,2200,0,1,birch,,,,
9.9,12.8,14.1,2200,0,1,birch,,,,
11.5,12.8,14.1,2200,0,1,birch,,,,
11.5,12.8,14.1,2200,0,1,birch,,,,
13.6,12.8,14.1,2200,0,1,birch,,,,
14.6,12.8,14.1,2200,0,1,birch,,,,
14.7,12.8,14.1,2200,0,1,birch,,,,
15.9,12.8,14.1,2200,0,1,birch,,,,
17.78,12.8,14.1,2200,0,1,birch,,,,
8.6,12.9,14.1,2200,0,1,birch,,,,
9.5,12.9,14.1,2200,0,1,birch,,,,
13.1,12.9,14.1,2200,0,1,birch,,,,
12.1,13,14.1,2200,0,1,birch,,,,
7.9,13.1,14.1,2200,0,1,birch,,,,
10,13.1,14.1,2200,0,1,birch,,,,
12,13.1,14.1,2200,0,1,birch,,,,
13.2,13.1,14.1,2200,0,1,birch,,,,
14.6,13.1,14.1,2200,0,1,birch,,,,
10.2,13.2,14.1,2200,0,1,birch,,,,
11.6,13.2,14.1,2200,0,1,birch,,,,
11.8,13.2,14.1,2200,0,1,birch,,,,
12.9,13.2,14.1,2200,0,1,birch,,,,
13.2,13.2,14.1,2200,0,1,birch,,,,
13.9,13.2,14.1,2200,0,1,birch,,,,
14.4,13.2,14.1,2200,0,1,birch,,,,
14.4,13.2,14.1,2200,0,1,birch,,mean,13.22201906,9.902965055
12.6,13.3,14.1,2200,0,1,birch,,max,41.4,23.4
13.3,13.3,14.1,2200,0,1,birch,,min,2,1.9
11.4,13.4,14.1,2200,0,1,birch,,sd,7.145811929,3.888188105
11.6,13.4,14.1,2200,0,1,birch,,,,
12.1,13.4,14.1,2200,0,1,birch,,,,
14.2,13.4,14.1,2200,0,1,birch,,,,
9.5,13.6,14.1,2200,0,1,birch,,,,
6.7,13.7,14.1,2200,0,1,birch,,,,
10.9,13.7,14.1,2200,0,1,birch,,,,
15.6,14.2,14.1,2200,0,1,birch,,,,
8.2,14.3,14.1,2200,0,1,birch,,,,
10.2,14.7,14.1,2200,0,1,birch,,,,
7.145811929,3.888188105,,,,,,,,,
